Year,UNIT_MEASURE,Municipality,Sex,Age,Value
2013,Number,Berkovici,F,85+,28
2013,Number,City of Bijeljina,Both sexes,85+,794
2013,Number,City of Bijeljina,M,85+,264
2013,Number,City of Bijeljina,F,85+,530
2013,Number,Bileca,Both sexes,85+,211
2013,Number,Bileca,M,85+,81
2013,Number,Bileca,F,85+,130
2013,Number,Bratunac,Both sexes,85+,93
2013,Number,Bratunac,M,85+,37
2013,Number,Bratunac,F,85+,56
2013,Number,Brod,Both sexes,85+,149
2013,Number,Brod,M,85+,38
2013,Number,Brod,F,85+,111
2013,Number,Visegrad,Both sexes,85+,129
2013,Number,Visegrad,M,85+,46
2013,Number,Visegrad,F,85+,83
2013,Number,Vlasenica,Both sexes,85+,66
2013,Number,Vlasenica,M,85+,16
2013,Number,Vlasenica,F,85+,50
2013,Number,Vukosavlje,Both sexes,85+,32
2013,Number,Vukosavlje,M,85+,7
2013,Number,Vukosavlje,F,85+,25
2013,Number,Gacko,Both sexes,85+,140
2013,Number,Gacko,M,85+,47
2013,Number,Gacko,F,85+,93
2013,Number,City of Gradiska,Both sexes,85+,601
2013,Number,City of Gradiska,M,85+,189
2013,Number,City of Gradiska,F,85+,412
2013,Number,City of Derventa,Both sexes,85+,276
2013,Number,City of Derventa,M,85+,92
2013,Number,City of Derventa,F,85+,184
2013,Number,City of Doboj,Both sexes,85+,643
2013,Number,City of Doboj,M,85+,207
2013,Number,City of Doboj,F,85+,436
2013,Number,Donji Zabar,Both sexes,85+,35
2013,Number,Donji Zabar,M,85+,9
2013,Number,Donji Zabar,F,85+,26
2013,Number,City of Zvornik,Both sexes,85+,335
2013,Number,City of Zvornik,M,85+,115
2013,Number,City of Zvornik,F,85+,220
2013,Number,East Ilidza,Both sexes,85+,129
2013,Number,East Ilidza,M,85+,41
2013,Number,East Ilidza,F,85+,88
2013,Number,East Drvar,Both sexes,85+,3
2013,Number,East Drvar,M,85+,1
2013,Number,East Drvar,F,85+,2
2013,Number,East Mostar,Both sexes,85+,4
2013,Number,East Mostar,M,85+,2
2013,Number,East Mostar,F,85+,2
2013,Number,East Stari Grad,Both sexes,85+,24
2013,Number,East Stari Grad,M,85+,6
2013,Number,East Stari Grad,F,85+,18
2013,Number,East Novo Sarajevo,Both sexes,85+,74
2013,Number,East Novo Sarajevo,M,85+,28
2013,Number,East Novo Sarajevo,F,85+,46
2013,Number,Jezero,Both sexes,85+,11
2013,Number,Jezero,M,85+,2
2013,Number,Jezero,F,85+,9
2013,Number,Kalinovik,Both sexes,85+,49
2013,Number,Kalinovik,M,85+,13
2013,Number,Kalinovik,F,85+,36
2013,Number,Knezevo,Both sexes,85+,68
2013,Number,Knezevo,M,85+,22
2013,Number,Knezevo,F,85+,46
2013,Number,Kozarska Dubica,Both sexes,85+,320
2013,Number,Kozarska Dubica,M,85+,85
2013,Number,Kozarska Dubica,F,85+,235
2013,Number,Kostajnica,Both sexes,85+,67
2013,Number,Kostajnica,M,85+,17
2013,Number,Kostajnica,F,85+,50
2013,Number,Kotor Varos,Both sexes,85+,86
2013,Number,Kotor Varos,M,85+,35
2013,Number,Kotor Varos,F,85+,51
2013,Number,Krupa Na Uni,Both sexes,85+,28
2013,Number,Krupa Na Uni,M,85+,7
2013,Number,Krupa Na Uni,F,85+,21
2013,Number,Kupres,Both sexes,85+,6
2013,Number,Kupres,M,85+,2
2013,Number,Kupres,F,85+,4
2013,Number,Laktasi,Both sexes,85+,293
2013,Number,Laktasi,M,85+,96
2013,Number,Laktasi,F,85+,197
2013,Number,Lopare,Both sexes,85+,177
2013,Number,Lopare,M,85+,59
2013,Number,Lopare,F,85+,118
2013,Number,Ljubinje,Both sexes,85+,77
2013,Number,Ljubinje,M,85+,22
2013,Number,Ljubinje,F,85+,55
2013,Number,Milici,Both sexes,85+,68
2013,Number,Milici,M,85+,21
2013,Number,Milici,F,85+,47
2013,Number,Modrica,Both sexes,85+,225
2013,Number,Modrica,M,85+,82
2013,Number,Modrica,F,85+,143
2013,Number,Mrkonjic Grad,Both sexes,85+,276
2013,Number,Mrkonjic Grad,M,85+,107
2013,Number,Mrkonjic Grad,F,85+,169
2013,Number,Nevesinje,Both sexes,85+,225
2013,Number,Nevesinje,M,85+,63
2013,Number,Nevesinje,F,85+,162
2013,Number,Novi Grad,Both sexes,85+,282
2013,Number,Novi Grad,M,85+,87
2013,Number,Novi Grad,F,85+,195
2013,Number,Novo Gorazde,Both sexes,85+,33
2013,Number,Novo Gorazde,M,85+,12
2013,Number,Novo Gorazde,F,85+,21
2013,Number,Osmaci,Both sexes,85+,47
2013,Number,Osmaci,M,85+,20
2013,Number,Osmaci,F,85+,27
2013,Number,Ostra Luka,Both sexes,85+,28
2013,Number,Ostra Luka,M,85+,12
2013,Number,Ostra Luka,F,85+,16
2013,Number,Pale,Both sexes,85+,190
2013,Number,Pale,M,85+,64
2013,Number,Pale,F,85+,126
2013,Number,Pelagicevo,Both sexes,85+,51
2013,Number,Pelagicevo,M,85+,16
2013,Number,Pelagicevo,F,85+,35
2013,Number,Petrovac,Both sexes,85+,10
2013,Number,Petrovac,M,85+,5
2013,Number,Petrovac,F,85+,5
2013,Number,Petrovo,Both sexes,85+,89
2013,Number,Petrovo,M,85+,33
2013,Number,Petrovo,F,85+,56
2013,Number,City of Prijedor,Both sexes,85+,767
2013,Number,City of Prijedor,M,85+,261
2013,Number,City of Prijedor,F,85+,506
2013,Number,Prnjavor,Both sexes,85+,348
2013,Number,Prnjavor,M,85+,94
2013,Number,Prnjavor,F,85+,254
2013,Number,Ribnik,Both sexes,85+,80
2013,Number,Ribnik,M,85+,26
2013,Number,Ribnik,F,85+,54
2013,Number,Rogatica,Both sexes,85+,124
2013,Number,Rogatica,M,85+,45
2013,Number,Rogatica,F,85+,79
2013,Number,Rudo,Both sexes,85+,80
2013,Number,Rudo,M,85+,25
2013,Number,Rudo,F,85+,55
2013,Number,Sokolac,Both sexes,85+,167
2013,Number,Sokolac,M,85+,63
2013,Number,Sokolac,F,85+,104
2013,Number,Srbac,Both sexes,85+,207
2013,Number,Srbac,M,85+,60
2013,Number,Srbac,F,85+,147
2013,Number,Srebrenica,Both sexes,85+,51
2013,Number,Srebrenica,M,85+,17
2013,Number,Srebrenica,F,85+,34
2013,Number,Teslic,Both sexes,85+,261
2013,Number,Teslic,M,85+,88
2013,Number,Teslic,F,85+,173
2013,Number,City of Trebinje,Both sexes,85+,449
2013,Number,City of Trebinje,M,85+,157
2013,Number,City of Trebinje,F,85+,292
2013,Number,Trnovo,Both sexes,85+,28
2013,Number,Trnovo,M,85+,11
2013,Number,Trnovo,F,85+,17
2013,Number,Ugljevik,Both sexes,85+,196
2013,Number,Ugljevik,M,85+,69
2013,Number,Ugljevik,F,85+,127
2013,Number,Foca,Both sexes,85+,219
2013,Number,Foca,M,85+,83
2013,Number,Foca,F,85+,136
2013,Number,Han Pijesak,Both sexes,85+,48
2013,Number,Han Pijesak,M,85+,15
2013,Number,Han Pijesak,F,85+,33
2013,Number,Cajnice,Both sexes,85+,47
2013,Number,Cajnice,M,85+,11
2013,Number,Cajnice,F,85+,36
2013,Number,Celinac,Both sexes,85+,109
2013,Number,Celinac,M,85+,34
2013,Number,Celinac,F,85+,75
2013,Number,Samac,Both sexes,85+,161
2013,Number,Samac,M,85+,46
2013,Number,Samac,F,85+,115
2013,Number,Sekovici,Both sexes,85+,50
2013,Number,Sekovici,M,85+,19
2013,Number,Sekovici,F,85+,31
2013,Number,Sipovo,Both sexes,85+,145
2013,Number,Sipovo,M,85+,64
2013,Number,Sipovo,F,85+,81
